time,open,high,low,close,volume,date,datetime
2021-07-19 04:38:00,145.23136786,145.251337797,145.221382892,145.221382892,1061.0,2021-07-19,04:38:00
2021-07-19 04:39:00,145.191427986,145.23136786,145.181443017,145.181443017,2030.0,2021-07-19,04:39:00
2021-07-19 04:40:00,145.131518174,145.131518174,145.131518174,145.131518174,1011.0,2021-07-19,04:40:00
2021-07-19 04:41:00,145.081593332,145.361172451,145.081593332,145.361172451,3558.0,2021-07-19,04:41:00
2021-07-19 04:42:00,145.23136786,145.23136786,145.221382892,145.221382892,1772.0,2021-07-19,04:42:00
2021-07-19 04:44:00,145.181443017,145.181443017,145.171458049,145.171458049,407.0,2021-07-19,04:44:00
2021-07-19 04:46:00,145.0915783,145.0915783,145.041653457,145.041653457,1003.0,2021-07-19,04:46:00
2021-07-19 04:47:00,144.981743646,144.981743646,144.901863897,144.901863897,991.0,2021-07-19,04:47:00
2021-07-19 04:48:00,144.891878929,145.011698552,144.891878929,145.011698552,1908.0,2021-07-19,04:48:00
2021-07-19 04:49:00,145.011698552,145.011698552,145.011698552,145.011698552,483.0,2021-07-19,04:49:00
2021-07-19 04:50:00,145.011698552,145.011698552,144.732119432,144.782044274,15349.0,2021-07-19,04:50:00
2021-07-19 04:51:00,144.792029243,144.831969117,144.782044274,144.821984149,1293.0,2021-07-19,04:51:00
2021-07-19 04:52:00,144.821984149,144.831969117,144.821984149,144.831969117,1783.0,2021-07-19,04:52:00
2021-07-19 04:53:00,144.831969117,144.88189396,144.831969117,144.831969117,1609.0,2021-07-19,04:53:00
2021-07-19 04:54:00,144.831969117,144.88189396,144.831969117,144.831969117,1625.0,2021-07-19,04:54:00
2021-07-19 04:55:00,144.88189396,144.88189396,144.792029243,144.792029243,986.0,2021-07-19,04:55:00
2021-07-19 04:56:00,144.831969117,144.831969117,144.821984149,144.821984149,510.0,2021-07-19,04:56:00
2021-07-19 04:57:00,144.802014212,144.802014212,144.802014212,144.802014212,353.0,2021-07-19,04:57:00
2021-07-19 04:58:00,144.802014212,144.802014212,144.792029243,144.792029243,748.0,2021-07-19,04:58:00
2021-07-19 04:59:00,144.792029243,144.792029243,144.782044274,144.792029243,928.0,2021-07-19,04:59:00
2021-07-19 05:00:00,144.871908992,144.981743646,144.871908992,144.901863897,2646.0,2021-07-19,05:00:00
2021-07-19 05:01:00,144.88189396,144.88189396,144.851939054,144.851939054,1143.0,2021-07-19,05:01:00
2021-07-19 05:02:00,144.81199918,144.861924023,144.81199918,144.861924023,902.0,2021-07-19,05:02:00
2021-07-19 05:03:00,144.891878929,144.891878929,144.891878929,144.891878929,698.0,2021-07-19,05:03:00
2021-07-19 05:04:00,144.891878929,144.931818803,144.891878929,144.901863897,1908.0,2021-07-19,05:04:00
2021-07-19 05:05:00,144.971758677,144.971758677,144.891878929,144.891878929,2864.0,2021-07-19,05:05:00
2021-07-19 05:06:00,144.911848866,144.961773709,144.911848866,144.961773709,741.0,2021-07-19,05:06:00
2021-07-19 05:07:00,144.991728614,145.23136786,144.991728614,145.23136786,2200.0,2021-07-19,05:07:00
2021-07-19 05:09:00,145.001713583,145.001713583,145.001713583,145.001713583,525.0,2021-07-19,05:09:00
2021-07-19 05:11:00,145.001713583,145.031668489,144.941803772,144.941803772,4115.0,2021-07-19,05:11:00
2021-07-19 05:12:00,144.981743646,144.981743646,144.981743646,144.981743646,1749.0,2021-07-19,05:12:00
2021-07-19 05:13:00,144.901863897,144.901863897,144.901863897,144.901863897,342.0,2021-07-19,05:13:00
2021-07-19 05:14:00,144.88189396,144.901863897,144.88189396,144.88189396,1425.0,2021-07-19,05:14:00
2021-07-19 05:15:00,144.981743646,144.981743646,144.95178874,144.981743646,4477.0,2021-07-19,05:15:00
2021-07-19 05:16:00,144.921833834,144.95178874,144.921833834,144.95178874,1061.0,2021-07-19,05:16:00
2021-07-19 05:17:00,144.95178874,144.991728614,144.95178874,144.95178874,7307.0,2021-07-19,05:17:00
2021-07-19 05:18:00,144.941803772,144.95178874,144.921833834,144.921833834,1236.0,2021-07-19,05:18:00
2021-07-19 05:19:00,144.921833834,145.181443017,144.921833834,145.031668489,1587.0,2021-07-19,05:19:00
2021-07-19 05:20:00,145.031668489,145.031668489,145.031668489,145.031668489,429.0,2021-07-19,05:20:00
2021-07-19 05:21:00,145.081593332,145.081593332,145.071608363,145.081593332,3145.0,2021-07-19,05:21:00
2021-07-19 05:22:00,144.95178874,144.95178874,144.931818803,144.931818803,1776.0,2021-07-19,05:22:00
2021-07-19 05:23:00,144.95178874,144.95178874,144.861924023,144.861924023,1509.0,2021-07-19,05:23:00
2021-07-19 05:24:00,144.88189396,144.88189396,144.88189396,144.88189396,562.0,2021-07-19,05:24:00
2021-07-19 05:25:00,144.88189396,144.88189396,144.861924023,144.861924023,746.0,2021-07-19,05:25:00
2021-07-19 05:26:00,144.911848866,144.911848866,144.911848866,144.911848866,200.0,2021-07-19,05:26:00
2021-07-19 05:27:00,144.921833834,144.921833834,144.921833834,144.921833834,176.0,2021-07-19,05:27:00
2021-07-19 05:28:00,144.95178874,144.981743646,144.95178874,144.981743646,832.0,2021-07-19,05:28:00
2021-07-19 05:29:00,144.931818803,144.931818803,144.931818803,144.931818803,454.0,2021-07-19,05:29:00
2021-07-19 05:30:00,144.931818803,144.931818803,144.861924023,144.861924023,2475.0,2021-07-19,05:30:00
2021-07-19 05:31:00,144.81199918,144.81199918,144.81199918,144.81199918,597.0,2021-07-19,05:31:00
2021-07-19 05:32:00,144.81199918,144.81199918,144.782044274,144.782044274,946.0,2021-07-19,05:32:00
2021-07-19 05:33:00,144.802014212,144.802014212,144.782044274,144.782044274,2822.0,2021-07-19,05:33:00
2021-07-19 05:34:00,144.88189396,144.931818803,144.782044274,144.861924023,14379.0,2021-07-19,05:34:00
2021-07-19 05:36:00,144.732119432,144.732119432,144.732119432,144.732119432,344.0,2021-07-19,05:36:00
2021-07-19 05:39:00,144.782044274,144.851939054,144.782044274,144.802014212,1452.0,2021-07-19,05:39:00
2021-07-19 05:40:00,144.792029243,144.831969117,144.782044274,144.831969117,1242.0,2021-07-19,05:40:00
2021-07-19 05:41:00,144.841954086,144.861924023,144.782044274,144.782044274,938.0,2021-07-19,05:41:00
2021-07-19 05:42:00,144.851939054,144.871908992,144.851939054,144.871908992,816.0,2021-07-19,05:42:00
2021-07-19 05:43:00,144.831969117,145.001713583,144.831969117,145.001713583,4543.0,2021-07-19,05:43:00
2021-07-19 05:44:00,145.041653457,145.181443017,145.041653457,145.101563269,3055.0,2021-07-19,05:44:00
2021-07-19 05:45:00,145.081593332,145.081593332,145.081593332,145.081593332,504.0,2021-07-19,05:45:00
2021-07-19 05:46:00,145.0915783,145.131518174,145.0915783,145.131518174,1046.0,2021-07-19,05:46:00
2021-07-19 05:50:00,145.0915783,145.0915783,145.0915783,145.0915783,597.0,2021-07-19,05:50:00
2021-07-19 05:52:00,145.011698552,145.011698552,144.991728614,144.991728614,936.0,2021-07-19,05:52:00
2021-07-19 05:53:00,144.981743646,144.981743646,144.981743646,144.981743646,983.0,2021-07-19,05:53:00
2021-07-19 05:55:00,145.031668489,145.031668489,145.031668489,145.031668489,353.0,2021-07-19,05:55:00
2021-07-19 05:56:00,145.031668489,145.171458049,145.031668489,145.0915783,1239.0,2021-07-19,05:56:00
2021-07-19 05:59:00,145.011698552,145.02168352,145.011698552,145.02168352,615.0,2021-07-19,05:59:00
2021-07-19 06:02:00,145.121533206,145.121533206,145.121533206,145.121533206,1975.0,2021-07-19,06:02:00
2021-07-19 06:04:00,145.051638426,145.051638426,145.051638426,145.051638426,3630.0,2021-07-19,06:04:00
2021-07-19 06:05:00,144.981743646,145.061623394,144.981743646,145.051638426,6804.0,2021-07-19,06:05:00
2021-07-19 06:06:00,145.051638426,145.051638426,145.001713583,145.001713583,1196.0,2021-07-19,06:06:00
2021-07-19 06:07:00,145.001713583,145.001713583,144.981743646,144.981743646,983.0,2021-07-19,06:07:00
2021-07-19 06:08:00,144.831969117,144.831969117,144.831969117,144.831969117,395.0,2021-07-19,06:08:00
2021-07-19 06:09:00,144.871908992,144.871908992,144.871908992,144.871908992,760.0,2021-07-19,06:09:00
2021-07-19 06:10:00,144.971758677,144.971758677,144.971758677,144.971758677,887.0,2021-07-19,06:10:00
2021-07-19 06:13:00,144.931818803,144.931818803,144.891878929,144.891878929,1157.0,2021-07-19,06:13:00
2021-07-19 06:15:00,144.861924023,144.861924023,144.861924023,144.861924023,139.0,2021-07-19,06:15:00
2021-07-19 06:18:00,144.891878929,144.931818803,144.891878929,144.931818803,807.0,2021-07-19,06:18:00
2021-07-19 06:19:00,144.841954086,145.051638426,144.841954086,145.051638426,6364.0,2021-07-19,06:19:00
2021-07-19 06:20:00,145.081593332,145.0915783,145.071608363,145.071608363,1631.0,2021-07-19,06:20:00
2021-07-19 06:21:00,145.031668489,145.101563269,145.031668489,145.101563269,766.0,2021-07-19,06:21:00
2021-07-19 06:22:00,145.121533206,145.131518174,145.011698552,145.121533206,1926.0,2021-07-19,06:22:00
2021-07-19 06:29:00,145.041653457,145.041653457,145.041653457,145.041653457,295.0,2021-07-19,06:29:00
2021-07-19 06:30:00,145.031668489,145.101563269,145.031668489,145.101563269,3054.0,2021-07-19,06:30:00
2021-07-19 06:31:00,145.121533206,145.121533206,145.101563269,145.101563269,861.0,2021-07-19,06:31:00
2021-07-19 06:32:00,145.0915783,145.0915783,145.0915783,145.0915783,596.0,2021-07-19,06:32:00
2021-07-19 06:34:00,145.001713583,145.001713583,144.991728614,144.991728614,405.0,2021-07-19,06:34:00
2021-07-19 06:36:00,144.991728614,145.081593332,144.991728614,145.081593332,2626.0,2021-07-19,06:36:00
2021-07-19 06:38:00,145.011698552,145.011698552,144.891878929,144.891878929,1335.0,2021-07-19,06:38:00
2021-07-19 06:39:00,144.841954086,144.841954086,144.841954086,144.841954086,418.0,2021-07-19,06:39:00
2021-07-19 06:40:00,144.841954086,144.841954086,144.831969117,144.831969117,549.0,2021-07-19,06:40:00
2021-07-19 06:41:00,144.851939054,144.851939054,144.851939054,144.851939054,314.0,2021-07-19,06:41:00
2021-07-19 06:43:00,144.841954086,144.841954086,144.841954086,144.841954086,213.0,2021-07-19,06:43:00
2021-07-19 06:46:00,144.921833834,144.981743646,144.921833834,144.981743646,2788.0,2021-07-19,06:46:00
2021-07-19 06:47:00,144.971758677,144.981743646,144.871908992,144.88189396,2395.0,2021-07-19,06:47:00
2021-07-19 06:48:00,145.001713583,145.031668489,145.001713583,145.031668489,3038.0,2021-07-19,06:48:00
2021-07-19 06:49:00,144.95178874,144.95178874,144.95178874,144.95178874,343.0,2021-07-19,06:49:00
2021-07-19 06:50:00,145.071608363,145.071608363,144.95178874,144.95178874,1782.0,2021-07-19,06:50:00
2021-07-19 06:51:00,144.981743646,144.981743646,144.941803772,144.941803772,901.0,2021-07-19,06:51:00
2021-07-19 06:52:00,144.921833834,144.931818803,144.921833834,144.931818803,428.0,2021-07-19,06:52:00
2021-07-19 06:54:00,144.961773709,144.961773709,144.95178874,144.95178874,432.0,2021-07-19,06:54:00
2021-07-19 06:56:00,144.961773709,145.001713583,144.961773709,145.001713583,582.0,2021-07-19,06:56:00
2021-07-19 06:57:00,145.001713583,145.001713583,145.001713583,145.001713583,1068.0,2021-07-19,06:57:00
2021-07-19 07:00:00,144.971758677,145.001713583,144.971758677,145.001713583,1354.0,2021-07-19,07:00:00
2021-07-19 07:01:00,144.95178874,145.071608363,144.831969117,144.911848866,16985.0,2021-07-19,07:01:00
2021-07-19 07:02:00,144.911848866,144.991728614,144.851939054,144.931818803,21900.0,2021-07-19,07:02:00
2021-07-19 07:03:00,144.981743646,145.031668489,144.931818803,144.95178874,8534.0,2021-07-19,07:03:00
2021-07-19 07:04:00,144.931818803,144.931818803,144.81199918,144.81199918,2685.0,2021-07-19,07:04:00
2021-07-19 07:05:00,144.81199918,144.81199918,144.682194589,144.682194589,24807.0,2021-07-19,07:05:00
2021-07-19 07:06:00,144.692179557,144.732119432,144.352690626,144.482495217,92968.0,2021-07-19,07:06:00
2021-07-19 07:07:00,144.46252528,144.492480186,144.432570374,144.432570374,5567.0,2021-07-19,07:07:00
2021-07-19 07:08:00,144.432570374,144.46252528,144.232871003,144.232871003,16602.0,2021-07-19,07:08:00
2021-07-19 07:09:00,144.232871003,144.332720689,143.324238863,143.853442197,75451.0,2021-07-19,07:09:00
2021-07-19 07:10:00,143.813502323,144.033171632,143.464028423,143.643757857,77196.0,2021-07-19,07:10:00
2021-07-19 07:11:00,143.683697732,143.853442197,143.683697732,143.83347226,17262.0,2021-07-19,07:11:00
2021-07-19 07:12:00,143.923336977,144.023186663,143.783547417,143.913352009,15670.0,2021-07-19,07:12:00
2021-07-19 07:13:00,143.933321946,144.103066412,143.933321946,144.023186663,7946.0,2021-07-19,07:13:00
2021-07-19 07:14:00,144.063126537,144.063126537,143.863427166,143.863427166,10622.0,2021-07-19,07:14:00
2021-07-19 07:15:00,143.893382072,143.933321946,143.683697732,143.683697732,16759.0,2021-07-19,07:15:00
2021-07-19 07:16:00,143.683697732,143.883397103,143.683697732,143.783547417,31526.0,2021-07-19,07:16:00
2021-07-19 07:17:00,143.783547417,143.783547417,143.733622574,143.783547417,18438.0,2021-07-19,07:17:00
2021-07-19 07:18:00,143.783547417,143.813502323,143.723637606,143.76357748,9849.0,2021-07-19,07:18:00
2021-07-19 07:19:00,143.733622574,143.83347226,143.733622574,143.803517354,13456.0,2021-07-19,07:19:00
2021-07-19 07:20:00,143.823487292,143.873412134,143.803517354,143.873412134,6116.0,2021-07-19,07:20:00
2021-07-19 07:21:00,143.873412134,143.883397103,143.783547417,143.873412134,7757.0,2021-07-19,07:21:00
2021-07-19 07:22:00,143.853442197,143.913352009,143.783547417,143.913352009,9171.0,2021-07-19,07:22:00
2021-07-19 07:23:00,143.97326182,143.97326182,143.843457229,143.853442197,8693.0,2021-07-19,07:23:00
2021-07-19 07:24:00,143.853442197,143.853442197,143.803517354,143.803517354,7458.0,2021-07-19,07:24:00
2021-07-19 07:25:00,143.793532386,143.803517354,143.713652637,143.76357748,14602.0,2021-07-19,07:25:00
2021-07-19 07:26:00,143.743607543,143.743607543,143.593833014,143.633772889,6446.0,2021-07-19,07:26:00
2021-07-19 07:27:00,143.633772889,143.773562449,143.62378792,143.733622574,10178.0,2021-07-19,07:27:00
2021-07-19 07:28:00,143.683697732,143.753592512,143.384148675,143.384148675,17819.0,2021-07-19,07:28:00
2021-07-19 07:29:00,143.394133643,143.673712763,143.304268926,143.444058486,20164.0,2021-07-19,07:29:00
2021-07-19 07:30:00,143.384148675,143.404118612,143.304268926,143.304268926,5141.0,2021-07-19,07:30:00
2021-07-19 07:31:00,143.294283957,143.41410358,143.264329052,143.3442088,37529.0,2021-07-19,07:31:00
2021-07-19 07:32:00,143.384148675,143.41410358,143.234374146,143.234374146,10239.0,2021-07-19,07:32:00
2021-07-19 07:33:00,143.214404209,143.284298989,143.094584586,143.234374146,15362.0,2021-07-19,07:33:00
2021-07-19 07:34:00,143.214404209,143.41410358,143.084599617,143.234374146,15133.0,2021-07-19,07:34:00
2021-07-19 07:35:00,143.334223832,143.3442088,143.164479366,143.284298989,10649.0,2021-07-19,07:35:00
2021-07-19 07:36:00,143.284298989,143.424088549,143.244359115,143.384148675,11934.0,2021-07-19,07:36:00
2021-07-19 07:37:00,143.3442088,143.41410358,143.284298989,143.284298989,7775.0,2021-07-19,07:37:00
2021-07-19 07:38:00,143.244359115,143.244359115,143.154494397,143.224389177,6893.0,2021-07-19,07:38:00
2021-07-19 07:39:00,143.244359115,143.284298989,143.184449303,143.284298989,21539.0,2021-07-19,07:39:00
2021-07-19 07:40:00,143.214404209,143.374163706,143.214404209,143.374163706,7942.0,2021-07-19,07:40:00
2021-07-19 07:41:00,143.374163706,143.424088549,143.364178737,143.404118612,24362.0,2021-07-19,07:41:00
2021-07-19 07:42:00,143.394133643,143.523938234,143.384148675,143.48399836,8999.0,2021-07-19,07:42:00
2021-07-19 07:43:00,143.523938234,143.55389314,143.304268926,143.374163706,12636.0,2021-07-19,07:43:00
2021-07-19 07:44:00,143.334223832,143.384148675,143.254344083,143.264329052,9680.0,2021-07-19,07:44:00
2021-07-19 07:45:00,143.234374146,143.234374146,143.114554523,143.154494397,37455.0,2021-07-19,07:45:00
2021-07-19 07:46:00,143.13452446,143.284298989,143.084599617,143.244359115,19617.0,2021-07-19,07:46:00
2021-07-19 07:47:00,143.254344083,143.384148675,143.224389177,143.284298989,34825.0,2021-07-19,07:47:00
2021-07-19 07:48:00,143.284298989,143.513953266,143.284298989,143.444058486,13758.0,2021-07-19,07:48:00
2021-07-19 07:49:00,143.434073517,143.533923203,143.294283957,143.533923203,12376.0,2021-07-19,07:49:00
2021-07-19 07:50:00,143.533923203,143.573863077,143.513953266,143.513953266,6557.0,2021-07-19,07:50:00
2021-07-19 07:51:00,143.513953266,143.583848046,143.394133643,143.503968297,14887.0,2021-07-19,07:51:00
2021-07-19 07:52:00,143.48399836,143.603817983,143.48399836,143.523938234,8856.0,2021-07-19,07:52:00
2021-07-19 07:53:00,143.513953266,143.533923203,143.41410358,143.41410358,7297.0,2021-07-19,07:53:00
2021-07-19 07:54:00,143.404118612,143.48399836,143.404118612,143.464028423,5763.0,2021-07-19,07:54:00
2021-07-19 07:55:00,143.493983329,143.493983329,143.424088549,143.474013392,3611.0,2021-07-19,07:55:00
2021-07-19 07:56:00,143.493983329,143.573863077,143.493983329,143.533923203,13847.0,2021-07-19,07:56:00
2021-07-19 07:57:00,143.503968297,143.533923203,143.474013392,143.513953266,5764.0,2021-07-19,07:57:00
2021-07-19 07:58:00,143.464028423,143.493983329,143.424088549,143.434073517,20301.0,2021-07-19,07:58:00
2021-07-19 07:59:00,143.434073517,143.444058486,143.41410358,143.41410358,4186.0,2021-07-19,07:59:00
2021-07-19 08:00:00,143.404118612,143.493983329,143.404118612,143.474013392,10127.0,2021-07-19,08:00:00
2021-07-19 08:01:00,143.464028423,144.991728614,143.13452446,143.474013392,293483.0,2021-07-19,08:01:00
2021-07-19 08:02:00,143.48399836,143.62378792,143.48399836,143.583848046,22159.0,2021-07-19,08:02:00
2021-07-19 08:03:00,143.603817983,145.805503553,143.543908172,144.033171632,77292.0,2021-07-19,08:03:00
2021-07-19 08:04:00,143.913352009,144.452540312,143.873412134,144.103066412,86737.0,2021-07-19,08:04:00
2021-07-19 08:05:00,144.123036349,144.152991254,144.0431566,144.0431566,18276.0,2021-07-19,08:05:00
2021-07-19 08:06:00,144.07810399,144.07810399,143.90336704,143.933321946,21081.0,2021-07-19,08:06:00
2021-07-19 08:07:00,143.90336704,144.013201694,143.90336704,144.013201694,2651.0,2021-07-19,08:07:00
2021-07-19 08:08:00,143.983246789,144.013201694,143.803517354,143.803517354,11966.0,2021-07-19,08:08:00
2021-07-19 08:09:00,143.783547417,143.823487292,143.683697732,143.723637606,23045.0,2021-07-19,08:09:00
2021-07-19 08:10:00,143.713652637,143.753592512,143.593833014,143.62378792,16305.0,2021-07-19,08:10:00
2021-07-19 08:11:00,143.673712763,143.83347226,143.643757857,143.803517354,11380.0,2021-07-19,08:11:00
2021-07-19 08:12:00,143.843457229,143.933321946,143.6936827,143.6936827,8802.0,2021-07-19,08:12:00
2021-07-19 08:13:00,143.713652637,143.793532386,143.713652637,143.773562449,9992.0,2021-07-19,08:13:00
2021-07-19 08:14:00,143.743607543,143.743607543,143.55389314,143.55389314,11153.0,2021-07-19,08:14:00
2021-07-19 08:15:00,143.603817983,143.683697732,143.563878109,143.583848046,13799.0,2021-07-19,08:15:00
2021-07-19 08:16:00,143.613802952,143.633772889,143.533923203,143.543908172,29282.0,2021-07-19,08:16:00
2021-07-19 08:17:00,143.55389314,143.583848046,143.374163706,143.424088549,47956.0,2021-07-19,08:17:00
2021-07-19 08:18:00,143.48399836,143.48399836,143.434073517,143.48399836,9717.0,2021-07-19,08:18:00
2021-07-19 08:19:00,143.454043454,143.454043454,143.384148675,143.424088549,10995.0,2021-07-19,08:19:00
2021-07-19 08:20:00,143.394133643,143.48399836,143.394133643,143.48399836,28452.0,2021-07-19,08:20:00
2021-07-19 08:21:00,143.454043454,143.48399836,143.394133643,143.424088549,13277.0,2021-07-19,08:21:00
2021-07-19 08:22:00,143.41410358,143.424088549,143.374163706,143.374163706,62754.0,2021-07-19,08:22:00
2021-07-19 08:23:00,143.374163706,143.434073517,143.284298989,143.434073517,21771.0,2021-07-19,08:23:00
2021-07-19 08:24:00,143.394133643,143.533923203,143.384148675,143.533923203,20553.0,2021-07-19,08:24:00
2021-07-19 08:25:00,143.593833014,143.743607543,143.593833014,143.6936827,12946.0,2021-07-19,08:25:00
2021-07-19 08:26:00,143.6936827,143.783547417,143.673712763,143.733622574,8984.0,2021-07-19,08:26:00
2021-07-19 08:27:00,143.773562449,143.863427166,143.733622574,143.823487292,16536.0,2021-07-19,08:27:00
2021-07-19 08:28:00,143.83347226,143.883397103,143.813502323,143.83347226,10669.0,2021-07-19,08:28:00
2021-07-19 08:29:00,143.8524437,143.863427166,143.76357748,143.863427166,10572.0,2021-07-19,08:29:00
2021-07-19 08:30:00,143.873412134,143.873412134,143.783547417,143.783547417,13773.0,2021-07-19,08:30:00
2021-07-19 08:31:00,143.703667669,143.883397103,143.703667669,143.853442197,20191.0,2021-07-19,08:31:00
2021-07-19 08:32:00,143.843457229,143.883397103,143.783547417,143.823587141,7842.0,2021-07-19,08:32:00
2021-07-19 08:33:00,143.843457229,143.863427166,143.733622574,143.773562449,17521.0,2021-07-19,08:33:00
2021-07-19 08:34:00,143.773562449,143.83347226,143.753592512,143.793532386,11772.0,2021-07-19,08:34:00
2021-07-19 08:35:00,143.783547417,143.783547417,143.703667669,143.783547417,7432.0,2021-07-19,08:35:00
2021-07-19 08:36:00,143.783547417,143.83347226,143.773562449,143.773562449,13153.0,2021-07-19,08:36:00
2021-07-19 08:37:00,143.773562449,143.863427166,143.773562449,143.783547417,16828.0,2021-07-19,08:37:00
2021-07-19 08:38:00,143.753592512,143.753592512,143.633772889,143.6936827,15659.0,2021-07-19,08:38:00
2021-07-19 08:39:00,143.673712763,143.723637606,143.593833014,143.6936827,17220.0,2021-07-19,08:39:00
2021-07-19 08:40:00,143.653742826,143.713652637,143.653742826,143.713652637,7727.0,2021-07-19,08:40:00
2021-07-19 08:41:00,143.6936827,143.6936827,143.533923203,143.673712763,19913.0,2021-07-19,08:41:00
2021-07-19 08:42:00,143.683797581,143.76357748,143.663727794,143.703667669,10576.0,2021-07-19,08:42:00
2021-07-19 08:43:00,143.76357748,143.823487292,143.753592512,143.823487292,15304.0,2021-07-19,08:43:00
2021-07-19 08:44:00,143.823487292,143.83347226,143.76357748,143.823487292,8486.0,2021-07-19,08:44:00
2021-07-19 08:45:00,143.83347226,143.853442197,143.783547417,143.853442197,18967.0,2021-07-19,08:45:00
2021-07-19 08:46:00,143.83347226,143.83347226,143.533923203,143.583848046,16231.0,2021-07-19,08:46:00
2021-07-19 08:47:00,143.573863077,143.743607543,143.573863077,143.713652637,19670.0,2021-07-19,08:47:00
2021-07-19 08:48:00,143.703667669,143.863427166,143.683697732,143.773562449,22930.0,2021-07-19,08:48:00
2021-07-19 08:49:00,143.803517354,143.803517354,143.723637606,143.743607543,21300.0,2021-07-19,08:49:00
2021-07-19 08:50:00,143.743607543,143.97326182,143.743607543,143.923336977,24508.0,2021-07-19,08:50:00
2021-07-19 08:51:00,143.963276852,144.093081443,143.963276852,143.993331607,24546.0,2021-07-19,08:51:00
2021-07-19 08:52:00,143.993231757,143.993231757,143.793532386,143.923336977,11416.0,2021-07-19,08:52:00
2021-07-19 08:53:00,143.893382072,144.162976223,143.893382072,144.083096474,34261.0,2021-07-19,08:53:00
2021-07-19 08:54:00,144.103066412,144.143006286,143.943306914,143.993231757,13236.0,2021-07-19,08:54:00
2021-07-19 08:55:00,143.993231757,144.013201694,143.873412134,143.883397103,13346.0,2021-07-19,08:55:00
2021-07-19 08:56:00,143.883397103,143.893382072,143.83347226,143.83347226,8956.0,2021-07-19,08:56:00
2021-07-19 08:57:00,143.863427166,143.983246789,143.783547417,143.983246789,16167.0,2021-07-19,08:57:00
2021-07-19 08:58:00,143.97326182,143.97326182,143.843457229,143.843457229,18685.0,2021-07-19,08:58:00
2021-07-19 08:59:00,143.863427166,143.893382072,143.76357748,143.783547417,11873.0,2021-07-19,08:59:00
2021-07-19 09:00:00,143.843457229,143.90336704,143.783547417,143.793532386,9115.0,2021-07-19,09:00:00
2021-07-19 09:01:00,143.783547417,143.83347226,143.713652637,143.713652637,19263.0,2021-07-19,09:01:00
